id	env_medium	consensus_id	consensus_lab	notes
BIOSAMPLE:SAMEA2050627	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050628	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050629	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050630	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050727	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050728	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050729	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050730	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050731	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050732	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050733	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050734	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050735	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050736	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050737	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050738	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050739	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050875	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050876	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050877	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050878	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050879	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050880	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050881	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050882	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050883	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050884	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050885	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050886	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050887	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050888	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050889	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2050890	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051006	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051007	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051008	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051009	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051010	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051011	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051012	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051013	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051014	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051015	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051016	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051017	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051018	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051019	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051020	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051021	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051022	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051111	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051112	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051113	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051114	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051115	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051116	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051117	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051118	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051119	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051120	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051121	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051122	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051123	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051124	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051125	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051126	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051127	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051223	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051224	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051225	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051226	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051227	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051228	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051229	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051230	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051231	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051232	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051233	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051234	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051235	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051236	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051237	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051238	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051345	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051346	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051347	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051348	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051349	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051350	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051351	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051352	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051353	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051354	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051355	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA1965450	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051356	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051357	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051358	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA1968636	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051478	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051479	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051480	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051481	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051482	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051483	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051484	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051485	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051486	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051487	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051488	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051489	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051490	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051491	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051492	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051493	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051594	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051595	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051596	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051597	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051598	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051599	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051600	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051601	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051602	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051603	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051604	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051605	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051606	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051607	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051608	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051609	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051735	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051736	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051737	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051738	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051739	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051740	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051741	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051742	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051743	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051744	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051745	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051746	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051747	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051748	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2051749	ENVO:soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2147678	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2154012	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2162405	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2151073	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2153604	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2148146	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2149604	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2161138	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2161770	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2157336	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2150529	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2152419	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2160716	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2155666	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2147864	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2150710	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2156886	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2148712	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2154290	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2153338	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2153703	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2161480	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2154580	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2145634	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2151381	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2162183	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2157938	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2150017	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2336455	sediment	ENVO:00002007	sediment	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2336456	sediment	ENVO:00002007	sediment	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2336457	sediment	ENVO:00002007	sediment	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042015	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042117	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042118	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042119	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042120	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042121	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042122	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042123	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042124	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042125	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042126	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042127	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042128	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042129	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042130	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042131	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042228	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA1966567	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042229	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042230	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042231	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042232	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042233	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042234	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042235	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042236	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042237	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042238	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042239	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042240	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042241	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042305	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042306	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042307	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA1964902	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042308	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042309	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042310	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042312	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2042313	agricultural soil	ENVO:00002259	agricultural soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2299404	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2424592	Soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2152605	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2149906	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2162789	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2147900	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2155800	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2144205	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2154856	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2146114	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2153878	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2152411	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2153614	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2149663	rhizosphere	ENVO:00005801	rhizosphere	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA2532461	loam	ENVO:00002258	loam	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA3697582	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA3697583	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA3697584	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA3697585	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA3697586	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
