env_package	slot	value	val_count	fraction
water	env_local_scale	fjord [ENVO:00000039]	506	0.025668340688885505
water	env_local_scale	flood plain [ENVO:00000255]	15	0.0007609191903819814
water	env_local_scale	fresh water [ENVO:00002011]	11	0.0005580074062801197
water	env_local_scale	freshwater lake [ENVO:00000021]	2887	0.14645158017551868
water	env_local_scale	glass [ENVO:01000480]	6	0.00030436767615279255
water	env_local_scale	groundwater [ENVO:01001004]	5	0.00025363973012732714
water	env_local_scale	harbor [ENVO:00000463]	7	0.000355095622178258
water	env_local_scale	high tide zone [ENVO:00000318]	18	0.0009131030284583778
water	env_local_scale	hot spring [ENVO:00000051]	2	0.00010145589205093085
water	env_local_scale	hydrothermal vent [ENVO:00000215]	29	0.0014711104347384975
water	env_local_scale	intertidal zone [ENVO:00000316]	226	0.011464515801755186
water	env_local_scale	kelp forest [ENVO:01000058]	81	0.0041089636280627
water	env_local_scale	lagoon [ENVO:00000038]	11	0.0005580074062801197
water	env_local_scale	lake [ENVO:00000020]	168	0.008522294932278192
water	env_local_scale	large river biome [ENVO:00000887]	36	0.0018262060569167555
water	env_local_scale	marine benthic feature [ENVO:01000105]	31	0.0015725663267894283
water	env_local_scale	marine biome [ENVO:00000447]	2	0.00010145589205093085
water	env_local_scale	marine hydrothermal plume [ENVO:01000130]	6	0.00030436767615279255
water	env_local_scale	marine hydrothermal vent [ENVO:01000122]	14	0.000710191244356516
water	env_local_scale	marine layer [ENVO:01000295]	47	0.002384213463196875
water	env_local_scale	marine mesopelagic zone [ENVO:00000213]	145	0.007355552173692487
water	env_local_scale	marine oxygen minimum zone [ENVO:01000065]	38	0.0019276619489676863
water	env_local_scale	marine pelagic feature [ENVO:01000044]	321	0.016283670674174404
water	env_local_scale	marine pelagic zone [ENVO:00000208] | marine abyssalpelagic zone [ENVO:00000212]	6	0.00030436767615279255
water	env_local_scale	marine pelagic zone [ENVO:00000208] | marine bathypelagic zone [ENVO:00000211]	2	0.00010145589205093085
water	env_local_scale	marine photic zone [ENVO:00000209]	56	0.002840764977426064
water	env_local_scale	marine water body [ENVO:00001999]	170	0.008623750824329124
water	env_local_scale	marine wind mixed layer [ENVO:01000061]	14	0.000710191244356516
water	env_local_scale	marine wind mixed layer [ENVO:01000061] | marine photic zone [ENVO:00000209] | water surface [ENVO:01001191]	7	0.000355095622178258
water	env_local_scale	marsh [ENVO:00000035]	6	0.00030436767615279255
water	env_local_scale	melt pond [ENVO:03000040]	9	0.0004565515142291889
water	env_local_scale	microbial community [PCO:1000004]	559	0.028356921828235175
water	env_local_scale	microbial feature [ENVO:01000007]	703	0.035661746055902194
water	env_local_scale	microbial feature [ENVO:01000007] | marine photic zone [ENVO:00000209]	154	0.007812103687921676
water	env_local_scale	mid-ocean ridge [ENVO:00000406]	7	0.000355095622178258
water	env_local_scale	obsolete dry river [ENVO:00000018]	1	5.072794602546543e-05
water	env_local_scale	obsolete environmental feature [ENVO:00002297]	49	0.002485669355247806
water	env_local_scale	obsolete food product [ENVO:00002002]	1	5.072794602546543e-05
water	env_local_scale	obsolete marine feature [ENVO:01000031]	69	0.0035002282757571144
water	env_local_scale	obsolete marine habitat [ENVO:00000569]	4	0.0002029117841018617
water	env_local_scale	obsolete ocean water [ENVO:00002151]	4	0.0002029117841018617
water	env_local_scale	ocean [ENVO:00000015]	294	0.014914016131486836
water	env_local_scale	oceanic bathypelagic zone biome [ENVO:01000037]	25	0.0012681986506366358
water	env_local_scale	oceanic epipelagic zone biome [ENVO:01000035]	8	0.0004058235682037234
water	env_local_scale	oceanic mesopelagic zone biome [ENVO:01000036]	47	0.002384213463196875
water	env_local_scale	oceanic pelagic zone biome [ENVO:01000033]	137	0.006949728605488764
water	env_local_scale	oceanic pelagic zone biome [ENVO:01000033] | oceanic gyre [ENVO:01000074]	197	0.00999340536701669
water	env_local_scale	oil reservoir [ENVO:00002185]	7	0.000355095622178258
water	env_local_scale	oil spill [ENVO:00002061]	37	0.001876934002942221
water	env_local_scale	oligotrophic water [ENVO:00002223]	16	0.0008116471364074468
water	env_local_scale	organic feature [ENVO:01000159]	12	0.0006087353523055851
water	env_local_scale	palsa [ENVO:00000489]	4	0.0002029117841018617
water	env_local_scale	pelagic isothermal surface [ENVO:01000080]	4	0.0002029117841018617
water	env_local_scale	plastic [ENVO:06105101]	54	0.0027393090853751333
water	env_local_scale	pond [ENVO:00000033]	49	0.002485669355247806
water	env_local_scale	population of organisms [PCO:0000001]	6	0.00030436767615279255
water	env_local_scale	reef [ENVO:00000130]	18	0.0009131030284583778
water	env_local_scale	research facility [ENVO:00000469]	106	0.005377162278699336
water	env_local_scale	research station [ENVO:00003919]	48	0.0024349414092223404
water	env_local_scale	rice field [ENVO:00000296]	10	0.0005072794602546543
water	env_local_scale	river [ENVO:00000022]	151	0.0076599198498452795
water	env_local_scale	saline hydrographic feature [ENVO:00000017]	1	5.072794602546543e-05
water	env_local_scale	saline lake [ENVO:00000019]	184	0.009333942068685638
water	env_local_scale	saline marsh [ENVO:00000054]	189	0.009587581798812967
water	env_local_scale	saline water [ENVO:00002010]	2	0.00010145589205093085
water	env_local_scale	sea [ENVO:00000016]	11	0.0005580074062801197
water	env_local_scale	sea beach [ENVO:00000092]	29	0.0014711104347384975
water	env_local_scale	sea floor [ENVO:00000482]	1	5.072794602546543e-05
water	env_local_scale	sea grass bed [ENVO:01000059]	3	0.00015218383807639628
water	env_local_scale	sea ice [ENVO:00002200]	2	0.00010145589205093085
water	env_local_scale	sea ice floe [ENVO:03000066]	21	0.001065286866534774
water	env_local_scale	sea water [ENVO:00002149]	744	0.03774159184294628
water	env_local_scale	sea water environment [ENVO:01000321]	3	0.00015218383807639628
water	env_local_scale	seamount [ENVO:00000264] | mid-ocean ridge [ENVO:00000406]	20	0.0010145589205093086
water	env_local_scale	shore [ENVO:00000304]	18	0.0009131030284583778
water	env_local_scale	sinkhole [ENVO:00000195]	15	0.0007609191903819814
water	env_local_scale	stream [ENVO:00000023]	311	0.015776391213919747
water	env_local_scale	submarine groundwater discharge process [ENVO:01001630] | microbial feature [ENVO:01000007]	35	0.0017754781108912901
water	env_local_scale	surface layer [ENVO:00010504]	313	0.01587784710597068
water	env_local_scale	surface water [ENVO:00002042]	879	0.04458986455638411
water	env_local_scale	surface water [ENVO:00002042] | oceanic pelagic zone biome [ENVO:01000033] | marine pelagic zone [ENVO:00000208]	81	0.0041089636280627
water	env_local_scale	tributary [ENVO:00000495]	6	0.00030436767615279255
water	env_local_scale	tundra [ENVO:00000112]	75	0.0038045959519099073
water	env_local_scale	unmapped [unmapped]	7489	0.3799015877847106
water	env_local_scale	waste water [ENVO:00002001]	1	5.072794602546543e-05
water	env_local_scale	water [CHEBI:15377]	52	0.0026378531933242025
water	env_local_scale	water column [ENVO:06105011]	27	0.0013696545426875666
water	env_local_scale	wetland [ENVO:00000043]	23	0.0011667427585857048
water	env_medium	Bacteria [NCBITaxon:2]	1	5.2801098262843864e-05
water	env_medium	DNA [CHEBI:16991]	44	0.00232324832356513
water	env_medium	algal material [ENVO:01001189]	50	0.0026400549131421936
water	env_medium	animal feed [ENVO:02000047]	1	5.2801098262843864e-05
water	env_medium	biofilm [ENVO:00002034]	7	0.0003696076878399071
water	env_medium	biofilm material [ENVO:01000156]	60	0.003168065895770632
water	env_medium	biofilter [ENVO:00002152]	1	5.2801098262843864e-05
water	env_medium	brackish water [ENVO:00002019]	153	0.008078568034215111
water	env_medium	brown sea ice [ENVO:01001190]	2	0.00010560219652568773
water	env_medium	chemically induced mutation [EFO:0000370]	12	0.0006336131791541264
water	env_medium	coastal sea water [ENVO:00002150]	728	0.038439199535350334
water	env_medium	compost biofilter [ENVO:00002153]	1	5.2801098262843864e-05
water	env_medium	deep marine sediment [ENVO:00002113]	33	0.0017424362426738476
water	env_medium	estuarine water [ENVO:01000301]	271	0.014309097629230688
water	env_medium	eutrophic water [ENVO:00002224]	1	5.2801098262843864e-05
water	env_medium	fresh water [ENVO:00002011]	6044	0.3191298379006283
water	env_medium	freshwater lake [ENVO:00000021]	1	5.2801098262843864e-05
water	env_medium	genomic DNA [EFO:0008479]	7	0.0003696076878399071
water	env_medium	glass [ENVO:01000480]	8	0.0004224087861027509
water	env_medium	groundwater [ENVO:01001004]	10	0.0005280109826284387
water	env_medium	hypersaline water [ENVO:00002012]	63	0.003326469190559164
water	env_medium	lake [ENVO:00000020]	1	5.2801098262843864e-05
water	env_medium	leaf [PO:0025034]	6	0.0003168065895770632
water	env_medium	liquid water [ENVO:00002006]	372	0.01964200855377792
water	env_medium	melt pond [ENVO:03000040]	2	0.00010560219652568773
water	env_medium	microbial mat [ENVO:01000008]	2	0.00010560219652568773
water	env_medium	moderately saline water [ENVO:01001038]	1	5.2801098262843864e-05
water	env_medium	obsolete marine habitat [ENVO:00000569]	2	0.00010560219652568773
water	env_medium	obsolete ocean water [ENVO:00002151]	174	0.009187391097734834
water	env_medium	oligotrophic water [ENVO:00002223]	13	0.0006864142774169702
water	env_medium	particulate matter [ENVO:01000060]	65	0.0034320713870848512
water	env_medium	planktonic material [ENVO:01000063]	78	0.0041184856645018215
water	env_medium	plastic [ENVO:06105101]	9	0.0004752098843655948
water	env_medium	plutonic rock [ENVO:00002014]	2	0.00010560219652568773
water	env_medium	pond water [ENVO:00002228]	25	0.0013200274565710968
water	env_medium	radioactive sediment [ENVO:00002154]	1	5.2801098262843864e-05
water	env_medium	saline shrimp pond water [ENVO:01001257]	69	0.003643275780136227
water	env_medium	saline water [ENVO:00002010]	594	0.031363852368129254
water	env_medium	sand [ENVO:01000017]	92	0.004857701040181636
water	env_medium	sea ice [ENVO:00002200]	59	0.003115264797507788
water	env_medium	sea water [ENVO:00002149]	3106	0.16400021120439306
water	env_medium	sea water [ENVO:00002149] | oligotrophic water [ENVO:00002223]	247	0.013041871270922436
water	env_medium	sediment [ENVO:00002007]	196	0.010349015259517398
water	env_medium	sediment surface [ENVO:01001192]	6	0.0003168065895770632
water	env_medium	snow [ENVO:01000406]	8	0.0004224087861027509
water	env_medium	sterile water [ENVO:00005791]	47	0.0024816516183536618
water	env_medium	surface water [ENVO:00002042]	101	0.00533291092454723
water	env_medium	tile [ENVO:01000514]	9	0.0004752098843655948
water	env_medium	underground water [ENVO:00005792]	220	0.011616241617825651
water	env_medium	unmapped [unmapped]	3435	0.18137177253286868
water	env_medium	waste water [ENVO:00002001]	3	0.0001584032947885316
water	env_medium	water [CHEBI:15377]	2438	0.12872907756481336
water	env_medium	water column [ENVO:06105011]	40	0.0021120439305137547
water	env_medium	water ice [ENVO:01000277]	5	0.00026400549131421933
water	env_medium	waterborne particulate matter [ENVO:01000436]	13	0.0006864142774169702
water	experimental_factor	formaldehyde [CHEBI:16842]	39	0.0951219512195122
water	experimental_factor	unmapped [unmapped]	371	0.9048780487804878
water	host_body_product	Feces [FMA:64183]	4	0.038834951456310676
water	host_body_product	organism substance [UBERON:0000463]	3	0.02912621359223301
water	host_body_product	unmapped [unmapped]	96	0.9320388349514563
water	ploidy	diploid [PATO:0001394]	9	0.5625
water	ploidy	haploid [PATO:0001375]	6	0.375
water	ploidy	unmapped [unmapped]	1	0.0625
water	samp_collect_device	bottle [FOODON:03490214]	27	0.030612244897959183
water	samp_collect_device	unmapped [unmapped]	855	0.9693877551020408
